mse_decoded,psnr_decoded,ssim_decoded,mse_enhanced,psnr_enhanced,ssim_enhanced,mse_improvement,psnr_improvement,ssim_improvement,image_idx,q_y,q_c
7.166383987157856,39.577802861703944,0.9856659251412151,14.370714891107362,36.55601987616044,0.9555192318004461,-7.204330903949506,-3.0217829855435028,-0.030146693340769026,35,2,3
7.415031861251719,39.42967339402892,0.977634523576357,10.96018820401356,37.7326234912259,0.938941233068579,-3.5451563427618416,-1.6970499028030162,-0.03869329050777803,36,2,3
7.386682987868704,39.446308999372974,0.9912699049958441,21.580268042666543,34.790235262333425,0.9446599444010456,-14.19358505479784,-4.656073737039549,-0.046609960594798494,37,2,3
7.8169246178212095,39.200444369908915,0.988130955197958,18.16499194924853,35.53845151149095,0.9382334894987386,-10.348067331427321,-3.6619928584179675,-0.04989746569921938,38,2,3
6.9452269394060115,39.713939197328635,0.9894735435790979,9.87346137396888,38.18610929365154,0.9645142567504682,-2.928234434562868,-1.5278299036770946,-0.02495928682862969,39,2,3
6.279633502843395,40.151460630443125,0.9055437817530804,9.985518167650918,38.13709754704496,0.8952769339951147,-3.705884664807523,-2.014363083398166,-0.010266847757965714,40,2,3
7.421950430024372,39.42562311426256,0.985270640650039,11.977828699146981,37.34702263135515,0.9342341756037275,-4.5558782691226085,-2.0786004829074045,-0.05103646504631154,41,2,3
7.146144207559993,39.590085849494834,0.9951760870795222,14.51583029660355,36.512384786113294,0.9580734322318505,-7.369686089043557,-3.0777010633815394,-0.03710265484767172,42,2,3
6.570075347026934,39.955100106977206,0.9883013336216862,11.332056027176291,37.58771647805131,0.9615302423256161,-4.761980680149357,-2.367383628925893,-0.026771091296070026,43,2,3
0.8997265234423822,48.58969837437871,0.9972541670517691,13.594127272176916,36.79729029271267,0.9236030043050145,-12.694400748734534,-11.792408081666046,-0.07365116274675454,44,2,3
7.089354797447194,39.624736490499885,0.9859844184018435,6.028313721526996,40.32884515370188,0.9737964605693424,1.0610410759201976,0.7041086632019926,-0.01218795783250104,45,2,3
6.43521122359705,40.045175545012974,0.9865264846328422,8.370834016841645,38.903116303695796,0.9297728266357339,-1.9356227932445949,-1.1420592413171775,-0.0567536579971083,46,2,3
7.400287244367892,39.43831783539255,0.9857953357714018,26.957995729049493,33.82392760696434,0.942706054843384,-19.5577084846816,-5.6143902284282134,-0.04308928092801778,47,2,3
7.510451818522685,39.37414296515024,0.98988870409312,15.616912754069803,36.1948517680609,0.9648388977282613,-8.106460935547119,-3.1792911970893414,-0.025049806364858762,48,2,3
7.18996563417854,39.563535462739424,0.9841650669159488,17.05836172333927,35.81143041461863,0.9404218833320345,-9.868396089160731,-3.7521050481207965,-0.04374318358391438,49,2,3
7.327862703685477,39.481030371609506,0.9905600474594456,16.267644645005312,36.017556838822806,0.9530759581126044,-8.939781941319836,-3.4634735327867006,-0.03748408934684122,50,2,3
7.315985038003062,39.488075522427756,0.9876546067002447,16.344500272426885,35.99708714155574,0.9007665813434746,-9.028515234423821,-3.490988380872018,-0.0868880253567701,51,2,3
7.700760305352456,39.26546755160591,0.9883101287107223,13.952316873476754,36.684340298304726,0.9686456080790425,-6.251556568124298,-2.581127253301183,-0.019664520631679783,52,2,3
7.005533488001499,39.67639147431258,0.9867659491162944,8.315367439421635,38.93198916285613,0.9635526452235471,-1.3098339514201358,-0.7444023114564544,-0.02321330389274734,53,2,3
7.349340609767529,39.46831985373604,0.9898722017405724,9.550248845847394,38.33065672952189,0.9662840884549598,-2.200908236079865,-1.13766312421415,-0.02358811328561261,54,2,3
7.902192157620922,39.1533277465438,0.9883424688549137,15.245492995016248,36.299388881157824,0.9372131780245989,-7.343300837395326,-2.8539388653859774,-0.05112929083031481,55,2,3
7.149538680711786,39.5880234072904,0.9844241637067351,16.48925000097644,35.95879458276442,0.9594650576218698,-9.339711320264655,-3.629228824525981,-0.02495910608486529,56,2,3
7.251757836911011,39.52637067905727,0.9779779704572218,9.692731889959068,38.26634160956531,0.9564345232076868,-2.4409740530480573,-1.2600290694919636,-0.02154344724953494,57,2,3
7.4121902975018745,39.43133800181374,0.9905850576661063,18.926653455427445,35.36006530545161,0.9739371445365682,-11.51446315792557,-4.071272696362129,-0.01664791312953806,58,2,3
7.382048313296775,39.449034776715706,0.991168400915846,16.460771016904136,35.96630187309721,0.9620743348852666,-9.078722703607362,-3.4827329036184977,-0.029094066030579402,59,2,3
7.766366362407824,39.2286248722301,0.9882288266766786,17.09559144462411,35.801962304826894,0.9412608013443876,-9.329225082216285,-3.4266625674032056,-0.04696802533229094,60,2,3
